id,location,name,specification,type_name,location_code,inventory_status_code,work_order_name,work_order_item_number,account_code,clli_code,st_clli_cd,st_co_id,st_ownr_co_nm,st_vntge_yr,st_rmks,st_sap_stk_id,st_trmnl_id,st_sap_actvy_cd,st_sap_ntwk_id,st_envmt_cd,st_fbr_grnd_pnt_ind,st_rte_pdstl_exch_txt
STRUCTURE_REG16/543576,01010000007CE662C29E2A5AC050A34DFEBC3B4940,PED:JSPED:C198174,,JOINT STANDARD PED,LOC_C6199400,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 741 MCMANUS ST,,,BU,,"R 741 MCMANUS ST, REGNSK"
STRUCTURE_REG16/543794,0101000000D890D0ADAF2A5AC0C01A9830A83B4940,PED:JSPED:C198217,,JOINT STANDARD PED,LOC_C6199442,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 6 MELROSE PLACE,,,BU,,"R 6 MELROSE PLACE, REGNSK"
STRUCTURE_REG16/543815,0101000000A05EEDB1FF2A5AC068BDA72B453C4940,PED:JSPED:C207043,,JOINT STANDARD PED,LOC_C6208154,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 127 TRUDELLE CRES,,,BU,,"R 127 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/543821,0101000000F028C529BB2A5AC028910481583C4940,PED:JSPED:C209150,,JOINT STANDARD PED,LOC_C6210199,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 22 TRUDELLE CRES,,,BU,,"R 22 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/544485,010100000004D5F443A62B5AC0A87F1CA94B3C4940,PED:JSPED:C195085,,JOINT STANDARD PED,LOC_C6196373,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 202 PAYNTER CRES,,,BU,,"R 202 PAYNTER CRES, REGNSK"
STRUCTURE_REG16/544487,01010000009039432F6B2B5AC0C08C4118593C4940,PED:JSPED:C197438,,JOINT STANDARD PED,LOC_C6198683,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 47 CARTER CRES,,,BU,,"R 47 CARTER CRES, REGNSK"
STRUCTURE_REG16/544488,0101000000D4B24FDCFE2A5AC0508561F5043B4940,PED:JSPED:C197966,,JOINT STANDARD PED,LOC_C6199195,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 142 KRAUSS ST,,,BU,,"R 142 KRAUSS ST, REGNSK"
STRUCTURE_REG16/544496,0101000000F879024AEB2A5AC0F897B93AEC3A4940,PED:JSPED:C210291,,JOINT STANDARD PED,LOC_C6211315,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 153 KRAUSS ST,,,BU,,"R 153 KRAUSS ST, REGNSK"
STRUCTURE_REG16/544567,01010000005CF0556AD72A5AC0C89B6920283B4940,PED:JSPED:C200100,,JOINT STANDARD PED,LOC_C6201317,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 6109 4TH AVE,,,BU,,"R 6109 4TH AVE, REGNSK"
STRUCTURE_REG16/544579,010100000084635BDB7B2B5AC0E0E00590A83B4940,PED:JSPED:C198609,,JOINT STANDARD PED,LOC_C6199842,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/544612,010100000094E3CEB2D22A5AC0D0AF519C043B4940,PED:JSPED:C204970,,JOINT STANDARD PED,LOC_C6206104,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 6125 5TH AVE,,,BU,,"R 6125 5TH AVE, REGNSK"
STRUCTURE_REG16/547709,010100000090D43C59C72A5AC070B05AADD43B4940,PED:SST::9047594,,COMPANY STEEL STAKE,LOC_C6199259,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,2016,LENGTH=DEPTH,101057,UNK,0010,982924,BU,,"UNK, REGNSK"
STRUCTURE_REG16/548976,0101000000201E21B4722B5AC070AC3548CC3B4940,PED:JUPED::11242447,,JOINT TRF PED,LOC_C6206424,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2020,,,,,,BU,,", REGNSK"
STRUCTURE_REG16/550732,0101000000408C1C918B2B5AC0A03EF3C0673C4940,PED:SST::8597932,,COMPANY STEEL STAKE,LOC_C6197993,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,2015,,127035,UNK,0010,980008,BU,,"UNK, REGNSK"
STRUCTURE_REG16/551979,0101000000F828D9A0652C5AC09019A5410D3A4940,PED:JSPED::9021371,,JOINT STANDARD PED,LOC_8744595,IPL,,0,,REGNSK,,REGNSK01,SASKPOWER,2016,,,UNK,0010,983509,BU,,"UNK, REGNSK"
STRUCTURE_REG16/552521,01010000000000CD0E5B2C5AC0F8F82078FA394940,PED:JSPED::9021376,,JOINT STANDARD PED,LOC_8744615,IPL,,0,,REGNSK,,REGNSK01,SASKPOWER,2016,,,UNK,0010,983509,BU,,"UNK, REGNSK"
STRUCTURE_REG16/552627,01010000002472758B962C5AC0E00E35C0FB394940,PED:JSPED::9021037,,JOINT STANDARD PED,LOC_8743626,IPL,,0,,REGNSK,,REGNSK01,SASKPOWER,2016,,,UNK,0010,983509,BU,,"UNK, REGNSK"
STRUCTURE_REG16/554033,010100000050448D0F812B5AC048F2EFAFF53B4940,PED:JSPED:C201237,,JOINT STANDARD PED,LOC_C6202438,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/554034,010100000024A7DE695E2B5AC018351304F63B4940,PED:JUPED::11312206,,JOINT TRF PED,LOC_C6200917,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKPOWER,2021,,,,0010,104603,U,,", REGNSK"
STRUCTURE_REG16/555972,0101000000B0F76AC6F02A5AC0881CF0A0293C4940,PED:JSPED:C207271,,JOINT STANDARD PED,LOC_C6208380,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 102 TRUDELLE CRES,,,BU,,"R 102 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/558019,010100000058EE0968BB2A5AC000604518CF3A4940,PED:SST:C210496,,COMPANY STEEL STAKE,LOC_C6211518,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,,LENGTH=DEPTH,101057,R 6108 BRUNSKILL PL,,,BU,,"R 6108 BRUNSKILL PL, REGNSK"
STRUCTURE_REG16/558334,0101000000ACD21AD9CE2A5AC0F061F9D7183B4940,PED:JSPED:C200208,,JOINT STANDARD PED,LOC_C6201427,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 6120 5TH AVE,,,BU,,"R 6120 5TH AVE, REGNSK"
STRUCTURE_REG16/558445,0101000000541962FC41295AC09835C712463B4940,PED:SST::12529483,,COMPANY STEEL STAKE,LOC_11139784,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,2021,LENGTH=DEPTH,100791,,0000,814833,U,,", REGNSK"
STRUCTURE_REG16/558507,010100000084811B1A102B5AC0381DBC74A83B4940,PED:JSPED:C203727,,JOINT STANDARD PED,LOC_C6204878,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 27 SIBBALD CRES,,,BU,,"R 27 SIBBALD CRES, REGNSK"
STRUCTURE_REG16/561319,0101000000D4D0D827982B5AC0C82FD854B03B4940,PED:SST::11500689,,COMPANY STEEL STAKE,LOC_11025868,PDA,REGN106535-0010,23229634,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKTEL,2021,LENGTH=DEPTH,101057,,0010,106535,BU,,", REGNSK"
STRUCTURE_REG16/562638,0101000000A41114EEBE2B5AC0A06F789FF53B4940,PED:JSPED:C197186,,JOINT STANDARD PED,LOC_C6198420,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 267 READ AVE,,,BU,,"R 267 READ AVE, REGNSK"
STRUCTURE_REG16/562944,0101000000988FB5D0DF295AC0903A3FD45C3C4940,PED:JSPED:C224403,,JOINT STANDARD PED,LOC_C6225281,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 30 MARSHALL CRES,,,BU,,"R 30 MARSHALL CRES, REGNSK"
STRUCTURE_REG16/563612,0101000000F03B403C9A2A5AC0C8C481B8F43B4940,PED:JSPED:C211134,,JOINT STANDARD PED,LOC_C6212140,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 71 MOLLARD CRES,,,BU,,"R 71 MOLLARD CRES, REGNSK"
STRUCTURE_REG16/563928,0101000000586EE5FCFF2B5AC028CDF6C0053B4940,PED:JSPED:C197871,,JOINT STANDARD PED,LOC_C6199108,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 1110 COURTNEY ST,,,BU,,"R 1110 COURTNEY ST, REGNSK"
STRUCTURE_REG16/563929,0101000000443E30F9FF2B5AC0907CB7A9DC3A4940,PED:JSPED:C197892,,JOINT STANDARD PED,LOC_C6199129,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 1206 COURTNEY ST,,,BU,,"R 1206 COURTNEY ST, REGNSK"
STRUCTURE_REG16/563952,0101000000A01E1C98EE2A5AC0F897791F453C4940,PED:JSPED:C207025,,JOINT STANDARD PED,LOC_C6208135,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 103 TRUDELLE CRES,,,BU,,"R 103 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/563953,010100000064905727142B5AC0609BCA654D3C4940,PED:JSPED:C207070,,JOINT STANDARD PED,LOC_C6208181,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 167 TRUDELLE CRES,,,BU,,"R 167 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/564603,0101000000AC3A735B772B5AC0402CDBC1673C4940,PED:JSPED:C196797,,JOINT STANDARD PED,LOC_C6198045,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 63 CARTER CRES,,,BU,,"R 63 CARTER CRES, REGNSK"
STRUCTURE_REG16/564607,01010000001CB9842F6B2B5AC0D83F4D6F373C4940,PED:JSPED:C197466,,JOINT STANDARD PED,LOC_C6198708,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 7 CARTER CRES,,,BU,,"R 7 CARTER CRES, REGNSK"
STRUCTURE_REG16/564608,01010000003C69CE18EB2A5AC078C1D3DD553B4940,PED:JSPED:C198635,,JOINT STANDARD PED,LOC_C6199866,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 81 KRAUSS ST,,,BU,,"R 81 KRAUSS ST, REGNSK"
STRUCTURE_REG16/564614,0101000000684082B7272B5AC088C3B521993B4940,PED:JSPED:C203712,,JOINT STANDARD PED,LOC_C6204863,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 55 SIBBALD CRES,,,BU,,"R 55 SIBBALD CRES, REGNSK"
STRUCTURE_REG16/564618,0101000000E84AE59C212B5AC0C07805C3F53B4940,PED:JSPED:C208902,,JOINT STANDARD PED,LOC_C6209960,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 79 READ AVE,,,BU,,"R 79 READ AVE, REGNSK"
STRUCTURE_REG16/564624,010100000040047AB3162B5AC0A84EB4D6103C4940,PED:JSPED:C211306,,JOINT STANDARD PED,LOC_C6212310,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 70 READ AVE,,,BU,,"R 70 READ AVE, REGNSK"
STRUCTURE_REG16/564715,01010000005CDFC32FB92A5AC0105F7EF8103C4940,PED:JSPED:C212352,,JOINT STANDARD PED,LOC_C6213357,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 5936 MCKINLEY AVE,,,BU,,"R 5936 MCKINLEY AVE, REGNSK"
STRUCTURE_REG16/564716,0101000000B0A19BFDA12A5AC0C0DF1DF02B3C4940,PED:JSPED:C209575,,JOINT STANDARD PED,LOC_C6210615,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 35 SNEATH CRES,,,BU,,"R 35 SNEATH CRES, REGNSK"
STRUCTURE_REG16/564729,0101000000FC7BD485162B5AC01892094E763A4940,PED:JSPED:C223297,,JOINT STANDARD PED,LOC_C6224186,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 1400 MCCARTHY BLVD,,,BU,,"R 1400 MCCARTHY BLVD, REGNSK"
STRUCTURE_REG16/564738,01010000003CF19975D12A5AC020C82B91BD3B4940,PED:JSPED:C198037,,JOINT STANDARD PED,LOC_C6199266,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/567830,0101000000B86F4242B02A5AC038EBCA09483C4940,PED:SST::10085328,,COMPANY STEEL STAKE,LOC_C6210646,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKPOWER,2018,,,UNK,0010,983635,BU,,"UNK, REGNSK"
STRUCTURE_REG16/570799,01010000001C94A1715B2A5AC0F08628246E3A4940,PED:SST:C306341,,COMPANY STEEL STAKE,LOC_C6306093,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKTEL,2012,LENGTH=DEPTH,101057,UNK,0010,962363,BU,,"UNK, REGNSK"
STRUCTURE_REG16/570800,0101000000E8A0FCF1FF2B5AC0E84BEDB4913A4940,PED:SST:C311389,,COMPANY STEEL STAKE,LOC_DC6311047,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKTEL,,LENGTH=DEPTH,101057,X R 1312 COURTNEY ST,,,BU,,"X R 1312 COURTNEY ST, REGNSK"
STRUCTURE_REG16/571586,0101000000B483F0EC7B2A5AC09833054C4F3C4940,PED:SST::8876368,,COMPANY STEEL STAKE,LOC_C6204354,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKTEL,2015,LENGTH=DEPTH,100791,UNK,0010,983635,BU,,"UNK, REGNSK"
STRUCTURE_REG16/572636,010100000028AA5325772A5AC09877D0B7C83B4940,PED:JLPED::8978415,,JOINT LIGHT PED,LOC_8704922,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2016,,,UNK,0010,983961,BU,,"UNK, REGNSK"
STRUCTURE_REG16/576333,0101000000545AA65C2A2A5AC008062C00603C4940,PED:JSPED:C224278,,JOINT STANDARD PED,LOC_C6225156,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 71 OSBORNE CRES,,,BU,,"R 71 OSBORNE CRES, REGNSK"
STRUCTURE_REG16/576345,0101000000FCA96F9BD42A5AC090FE2C3DEA3A4940,PED:JSPED:C210367,,JOINT STANDARD PED,LOC_C6211391,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 6219 BRUNSKILL PL,,,BU,,"R 6219 BRUNSKILL PL, REGNSK"
STRUCTURE_REG16/576346,010100000090512E25DC2A5AC080D01B3DEA3A4940,PED:JSPED:C210373,,JOINT STANDARD PED,LOC_C6211396,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 6223 BRUNSKILL PL,,,BU,,"R 6223 BRUNSKILL PL, REGNSK"
STRUCTURE_REG16/576456,010100000088D82DF07F295AC0C844B14CA73B4940,PED:JSPED:C233089,,JOINT STANDARD PED,LOC_C6233818,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,FF 22 ROSEMONT CRES,,,BU,,"FF 22 ROSEMONT CRES, REGNSK"
STRUCTURE_REG16/576476,01010000008C441C7675295AC0B8C8E813C83B4940,PED:JSPED:C193434,,JOINT STANDARD PED,LOC_C6194769,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,X R 4 TRANSCONA PL,,,BU,,"X R 4 TRANSCONA PL, REGNSK"
STRUCTURE_REG16/578565,0101000000EC8E7539D1295AC008CF334CE6394940,PED:SST::12246618,,COMPANY STEEL STAKE,LOC_C6202507,PDA,REGN110455-0010,25226974,LACC_ATRENCH_F,REGNSK,,REGNSK01,SASKTEL,2022,LENGTH=DEPTH,100791,,0010,110455,BU,,", REGNSK"
STRUCTURE_REG16/579745,01010000004480ADF4352B5AC0D83BF8D0983B4940,PED:SST::11414607,,COMPANY STEEL STAKE,LOC_C6204988,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,,2021,,127035,,0010,104604,U,,", REGNSK"
STRUCTURE_REG16/579782,0101000000CC9C00535E2B5AC058D49A32EC3B4940,PED:SST::11447562,,COMPANY STEEL STAKE,LOC_C6200933,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,,2021,,,,0010,104604,U,,", REGNSK"
STRUCTURE_REG16/581926,0101000000C0D03EE45A295AC030472769833B4940,PED:JSPED:C195997,,JOINT STANDARD PED,LOC_C6197280,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,S 861 CONNAUGHT ST,,,BU,,"S 861 CONNAUGHT ST, REGNSK"
STRUCTURE_REG16/583347,010100000080B5A1CADF2A5AC0082BB806D33B4940,PED:JSPED:C202762,,JOINT STANDARD PED,LOC_C6203940,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 139 MOLLARD CRES,,,BU,,"R 139 MOLLARD CRES, REGNSK"
STRUCTURE_REG16/583352,0101000000D0F9B3C9C82A5AC020597A53623C4940,PED:JSPED:C209160,,JOINT STANDARD PED,LOC_C6210215,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 6 TRUDELLE CRES,,,BU,,"R 6 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/583382,0101000000D8D31539922A5AC0B0D228BAF43B4940,PED:SST:C211114,,COMPANY STEEL STAKE,LOC_C6212118,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,,0205:451-500,100791,R 67 MOLLARD CRES,,,BU,,"R 67 MOLLARD CRES, REGNSK"
STRUCTURE_REG16/583430,0101000000BC1976C4D32B5AC0D00A6E39113C4940,PED:JSPED:C194300,,JOINT STANDARD PED,LOC_C6195607,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 286 READ AVE,,,BU,,"R 286 READ AVE, REGNSK"
STRUCTURE_REG16/583617,01010000002C03D30B8C2A5AC0C89E2668503C4940,PED:JSPED:C203232,,JOINT STANDARD PED,LOC_C6204398,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 118 FORSYTH CRES,,,BU,,"R 118 FORSYTH CRES, REGNSK"
STRUCTURE_REG16/584211,0101000000381D4442A62B5AC048110897353C4940,PED:JSPED:C195087,,JOINT STANDARD PED,LOC_C6196379,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 222 PAYNTER CRES,,,BU,,"R 222 PAYNTER CRES, REGNSK"
STRUCTURE_REG16/584218,01010000004436EFE9FE2A5AC020909D87783B4940,PED:JSPED:C200898,,JOINT STANDARD PED,LOC_C6202095,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 50 KRAUSS ST,,,BU,,"R 50 KRAUSS ST, REGNSK"
STRUCTURE_REG16/584219,01010000005019B0F86E2B5AC0C02937B4F53B4940,PED:JSPED:C201035,,JOINT STANDARD PED,LOC_C6202231,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 167 READ AVE,,,BU,,"R 167 READ AVE, REGNSK"
STRUCTURE_REG16/584229,0101000000148E1FDEFE2A5AC020DF1B065D3A4940,PED:JSPED:C220875,,JOINT STANDARD PED,LOC_C6221809,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 1448 CARLTON ST,,,BU,,"R 1448 CARLTON ST, REGNSK"
STRUCTURE_REG16/584290,0101000000980191F2D12B5AC060C44997473C4940,PED:JSPED:C194367,,JOINT STANDARD PED,LOC_C6195671,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 508 BLACK DR,,,BU,,"R 508 BLACK DR, REGNSK"
STRUCTURE_REG16/584291,0101000000A46F1853B02A5AC080FF5D41483C4940,PED:JSPED:C209606,,JOINT STANDARD PED,LOC_C6210646,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 67 SNEATH CRES,,,BU,,"R 67 SNEATH CRES, REGNSK"
STRUCTURE_REG16/584317,0101000000D0CE685F242B5AC0E8BED7A8B83B4940,PED:JTPED:C204237,,JOINT SPC TRF PED,LOC_C6214871,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,NOT IN MARTENS,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/584326,010100000018972A7E572B5AC0708FF97B473C4940,PED:JSPED:C197504,,JOINT STANDARD PED,LOC_C6198745,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 47 SHERMAN RD,,,BU,,"R 47 SHERMAN RD, REGNSK"
STRUCTURE_REG16/584327,0101000000E02E444C5E2B5AC0287797DFB73B4940,PED:JSPED:C198445,,JOINT STANDARD PED,LOC_C6199681,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/584346,01010000001043EAF7F62B5AC0D813F2E8563C4940,PED:JTPED:C194292,,JOINT SPC TRF PED,LOC_C6195592,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/584574,010100000010FC8309E2285AC040B546E60C3A4940,PED:SST:C265285,,COMPANY STEEL STAKE,LOC_C6265605,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK01,SASKTEL,,NO AP IN MARTENS,100783,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/587519,0101000000440C891B1A295AC02885440A403C4940,PED:SST::8271260,,COMPANY STEEL STAKE,LOC_8132421,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,2015,LENGTH=DEPTH,101057,UNK,0010,977982,BU,,"UNK, REGNSK"
STRUCTURE_REG16/588749,010100000054C09D418C2B5AC0A88B9400113C4940,PED:JUPED::11242444,,JOINT TRF PED,LOC_C6198166,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2020,,,,,,BU,,", REGNSK"
STRUCTURE_REG16/590381,0101000000F0C1086D5B2A5AC06889DFCB7F3A4940,PED:SST:C306346,,COMPANY STEEL STAKE,LOC_C6306096,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKTEL,2012,LENGTH=DEPTH,101057,R 1340 GRACE ST,0010,962363,BU,,"R 1340 GRACE ST, REGNSK"
STRUCTURE_REG16/590952,010100000074CFEE81772C5AC010E1CA0C2D3A4940,PED:JSPED::9021346,,JOINT STANDARD PED,LOC_8744586,IPL,,0,,REGNSK,,REGNSK01,SASKPOWER,2016,,,UNK,0010,983509,BU,,"UNK, REGNSK"
STRUCTURE_REG16/591180,0101000000BCE08EC8BB2B5AC040421B8D373C4940,PED:SST::8641453,,COMPANY STEEL STAKE,LOC_C6195706,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,2015,LENGTH=DEPTH,100791,UNK,0010,980010,BU,,"UNK, REGNSK"
STRUCTURE_REG16/591465,010100000028EA29F8812B5AC0A84658BC673C4940,PED:SST::8597931,,COMPANY STEEL STAKE,LOC_C6198034,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKTEL,2015,LENGTH=DEPTH,100791,UNK,0010,980008,BU,,"UNK, REGNSK"
STRUCTURE_REG16/592227,0101000000A453DCC0762A5AC05847208ED03B4940,PED:JLPED::8978414,,JOINT LIGHT PED,LOC_8704921,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2016,,,R 642 WILLIAMS CRES,0010,983961,BU,,"R 642 WILLIAMS CRES, REGNSK"
STRUCTURE_REG16/593663,0101000000D4A03476372B5AC0109DDA90B43B4940,PED:JUPED::11412704,,JOINT TRF PED,LOC_C6204790,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKPOWER,2021,,,,0010,104604,U,,", REGNSK"
STRUCTURE_REG16/593673,0101000000E01F902DA62B5AC0A81BA7DCD53B4940,PED:JSPED:C199280,,JOINT STANDARD PED,LOC_C6200507,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 659 DOROTHY ST,,,BU,,"R 659 DOROTHY ST, REGNSK"
STRUCTURE_REG16/595874,0101000000C0DC89BA982A5AC0A87C20FDDF394940,PED:SST:C220800,,COMPANY STEEL STAKE,LOC_C6221736,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK01,SASKTEL,,NOT IN MARTENS,101057,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/597684,010100000024BA0DEE772A5AC0C89904144F3C4940,PED:JSPED:C203184,,JOINT STANDARD PED,LOC_C6204350,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 90 FORSYTH CRES,,,BU,,"R 90 FORSYTH CRES, REGNSK"
STRUCTURE_REG16/597720,0101000000B0845207BB2B5AC0E0235BFDDB3B4940,PED:SST:C197547,,COMPANY STEEL STAKE,LOC_C6198791,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,,LENGTH=DEPTH,101057,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/600877,010100000054BEB5B3722B5AC0C0AB7B57C93B4940,PED:SST:C203255,,COMPANY STEEL STAKE,LOC_C6204417,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,,LENGTH=DEPTH,101057,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/601719,010100000008F3EB7575295AC050CAA9ACCC3B4940,PED:SST:C193418,,COMPANY STEEL STAKE,LOC_C6194753,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,,LENGTH=DEPTH,101057,R 4 TRANSCONA PLACE,,,BU,,"R 4 TRANSCONA PLACE, REGNSK"
STRUCTURE_REG16/602075,010100000080FFEF80F92A5AC078D79C9A033C4940,PED:JTPED:C211438,,JOINT SPC TRF PED,LOC_C6212443,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/602559,010100000080403C528A295AC0C01E9014A93B4940,PED:JSPED:C233073,,JOINT STANDARD PED,LOC_C6233801,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 30 ROSEMONT CRES,,,BU,,"R 30 ROSEMONT CRES, REGNSK"
STRUCTURE_REG16/603210,010100000090944C32182B5AC0A002517E723B4940,PED:JSPED:C203197,,JOINT STANDARD PED,LOC_C6204365,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 910 MCCARTHY BLVD,,,BU,,"R 910 MCCARTHY BLVD, REGNSK"
STRUCTURE_REG16/603575,01010000005CFCB9DD352B5AC00041FC40553C4940,PED:JSPED:C207329,,JOINT STANDARD PED,LOC_C6208438,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 210 TRUDELLE CRES,,,BU,,"R 210 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/603576,0101000000288DF3923A2B5AC0E8B10D19653C4940,PED:JSPED:C207340,,JOINT STANDARD PED,LOC_C6208448,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 222 TRUDELLE CRES,,,BU,,"R 222 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/603584,0101000000CCF8ECF0FF2B5AC070044255863A4940,PED:JSPED:C221868,,JOINT STANDARD PED,LOC_C6222768,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 1318 COURTNEY ST,,,BU,,"R 1318 COURTNEY ST, REGNSK"
