id,location,name,specification,type_name,location_code,inventory_status_code,work_order_name,work_order_item_number,account_code,height,clli_code,st_uom_cd,st_pl_cl_cd,st_clli_cd,st_co_id,st_ownr_co_nm,st_vntge_yr,st_rmks,st_sap_stk_id,st_rte_id,st_bond_to_neut_cd,st_trmnl_id,st_pc_qty,st_sap_actvy_cd,st_sap_ntwk_id,st_envmt_cd
STRUCTURE_REG16/219660,0101000000BC8BB20FF62A5AC0D8027291543A4940,POL:PPOLE:C223513,,POWER,LOC_C6224405,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/219674,010100000030D7376AC4295AC0989AB84D5F3A4940,POL:PPOLE:C220149,,POWER,LOC_C6221093,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/219677,0101000000C8F962EF452A5AC0689ECF5FAC3B4940,POL:PPOLE:C220997,,POWER,LOC_C6221929,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/219679,0101000000D84CAEF7B5295AC0D08422874F3C4940,POL:PPOLE:C224518,,POWER,LOC_C6225399,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/219698,0101000000AC90A34D76295AC008F99CD2793B4940,POL:PPOLE:C192469,,POWER,LOC_C6196540,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/219699,010100000090422607B6295AC000B0017E7E3B4940,POL:PPOLE:C218545,,POWER,LOC_C6219499,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/219703,01010000006C8A04A9CD295AC06835DD85823B4940,POL:PPOLE:C223622,,POWER,LOC_C6224516,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/219708,01010000003C9173D7BC295AC0704BB4B6793B4940,POL:PPOLE:C225932,,POWER,LOC_C6226803,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/219709,0101000000B4C9FC313A295AC080A7CA43DB3B4940,POL:PPOLE:C192312,,POWER,LOC_C6193702,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/219710,0101000000B84F261F6F295AC0F0FA6A53643B4940,POL:PPOLE:C194082,,POWER,LOC_C6195383,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/219756,0101000000986A544A092B5AC0F00C7B90543A4940,POL:PPOLE:C223506,,POWER,LOC_C6224395,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/219839,0101000000B0BADA2C2C2A5AC0A8E1AC0CD33A4940,POL:PPOLE:C220751,,POWER,LOC_C6221691,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/220317,0101000000907941CA432A5AC080E8E1227C3A4940,POL:PPOLE:C214355,,POWER,LOC_C6215339,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/220610,01010000007404D025252A5AC0801703AC543A4940,POL:PPOLE:C213603,,POWER,LOC_C6214610,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/220826,01010000002CEA1CCEBF2B5AC0A0D7BE3E423B4940,POL:PPOLE:C195867,,POWER,LOC_C6197152,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/221158,01010000008057CD9E44295AC0781B56B6243A4940,POL:PPOLE:C217772,,POWER,LOC_C6218728,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,not in martens,,,,,,,,AE
STRUCTURE_REG16/221587,0101000000D0D05A5F312C5AC0A88BD9D4B13B4940,POL:CPOLE::13205441,,COMPANY,LOC_C6206520,IPL,,0,SPST_APOLES,10.668000000000001,REGNSK,m,5,,REGNSK04,SASKTEL,2024,,100876,,,,,0000,823720,
STRUCTURE_REG16/222175,0101000000BC628425FB295AC0E0AB23A2F33B4940,POL:PPOLE:C222457,,POWER,LOC_C6223355,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/222176,0101000000206CB5DDFD295AC0D804D8E7F43B4940,POL:PPOLE:C222475,,POWER,LOC_C6223381,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/222954,0101000000940E439CC8295AC0B09BAD84BA394940,POL:PPOLE:C192669,,POWER,LOC_C6194049,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/225639,0101000000BC9B573D0C295AC000DC4166533A4940,POL:PPOLE:C199188,,POWER,LOC_C6200418,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/231928,01010000000C94CCCB10295AC0B0E7D69E6B3A4940,POL:PPOLE:C199067,,POWER,LOC_C6200309,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/231940,0101000000AC35E72276295AC060EE36E9E2394940,POL:PPOLE:C279345,,POWER,LOC_C6279509,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/232482,0101000000306AF4F311295AC06888D86A533A4940,POL:PPOLE:C199197,,POWER,LOC_C6200429,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/232512,010100000020D13B7D732A5AC018832D67503B4940,POL:PPOLE:C197784,,POWER,LOC_C6199021,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/233089,0101000000B0BE9865432A5AC028E91949223A4940,POL:PPOLE:C201889,,POWER,LOC_C6203277,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/233146,01010000004C02F9E4312A5AC0B8400889333A4940,POL:PPOLE:C277316,,POWER,LOC_C6277528,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,NOT IN MARTENS,,,,,,,,AE
STRUCTURE_REG16/237252,010100000040397BAE29295AC098E566B0503C4940,POL:PPOLE::8384492,,POWER,LOC_C6193552,IPL,,0,,0.0,REGNSK,m,,,REGNSK04,SASKPOWER,2015,,,,,,,,,AE
STRUCTURE_REG16/238047,010100000058E9CA7403295AC0C85DD024EC3A4940,POL:PPOLE:C201876,,POWER,LOC_C6203062,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/238048,01010000005C2786C8CF285AC0A0AB42AA783A4940,POL:PPOLE:C201152,,POWER,LOC_C6202340,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/238452,01010000008C2B37499A295AC0C88FD104C1394940,POL:PPOLE:C192595,,POWER,LOC_C6193978,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/238454,0101000000D43C95736C295AC0D8928C71C5394940,POL:PPOLE:C205811,,POWER,LOC_C6206930,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/238809,0101000000E4D4D3E98E295AC0C89724F73D3A4940,POL:PPOLE:C248375,,POWER,LOC_C6248867,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,NOT IN MARTENS,,,BN,,,,,AE
STRUCTURE_REG16/238820,0101000000E047E6A5432A5AC0E04307CC5F3A4940,POL:PPOLE:C214340,,POWER,LOC_C6215327,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/238935,0101000000300B387428295AC0F88EDC65023B4940,POL:PPOLE:C199281,,POWER,LOC_C6200509,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/238937,01010000004C80E47A542A5AC01017A00A4B3C4940,POL:PPOLE:C228364,,POWER,LOC_C6229194,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/238960,010100000070779EC4FC285AC068D43CE7313B4940,POL:PPOLE:C197362,,POWER,LOC_C6198604,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239067,0101000000A8B25FDF5D2B5AC0D021BC1F723A4940,POL:PPOLE:C213021,,POWER,LOC_C6214025,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239076,01010000006465893B6F295AC0988D58A26B3A4940,POL:PPOLE:C216693,,POWER,LOC_C6217659,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239077,010100000038E96EB8BE2A5AC018DAAB8F873A4940,POL:PPOLE:C221099,,POWER,LOC_C6222029,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239089,01010000007456BCA5DD295AC0B82CF1B06B3A4940,POL:PPOLE:C213218,,POWER,LOC_C6214224,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239109,01010000006059D8EF43295AC0E8F4D8DDD63A4940,POL:PPOLE:C220783,,POWER,LOC_C6221722,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,2002,,,,,,,,,AE
STRUCTURE_REG16/239110,0101000000CCC5F1D9002A5AC0985314B2AA3B4940,POL:PPOLE:C221221,,POWER,LOC_C6222148,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239122,010100000008DF56D5E6285AC0B03DD9583F3C4940,POL:PPOLE:C193350,,POWER,LOC_C6194686,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239126,0101000000ACE7D8323A295AC0F87E3EF2D03B4940,POL:PPOLE:C192319,,POWER,LOC_C6193708,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239127,01010000004C55D72A4C2B5AC0A0E7CC99543A4940,POL:PPOLE:C218325,,POWER,LOC_C6219275,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239128,010100000070F7E53ECC2A5AC0E09A0F307C3A4940,POL:PPOLE:C218499,,POWER,LOC_C6219464,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239135,0101000000B839E0E3A12A5AC078CAB6B5003B4940,POL:PPOLE:C200498,,POWER,LOC_C6201690,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239136,0101000000E4B261E5A12A5AC0E83267B03B3B4940,POL:PPOLE:C200530,,POWER,LOC_C6201722,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239148,0101000000882B2A8C142A5AC078B36C3E123B4940,POL:PPOLE:C220499,,POWER,LOC_C6221435,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239165,0101000000F477202C0F2A5AC0808B34AF323B4940,POL:PPOLE:C220664,,POWER,LOC_C6221603,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239166,0101000000D047C2B9442A5AC0B0FE89B0323B4940,POL:PPOLE:C220689,,POWER,LOC_C6221632,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239168,0101000000384A609ECE295AC0B8FE0B0EB33A4940,POL:PPOLE:C226423,,POWER,LOC_C6227287,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/239169,010100000058F2E7F7B7295AC0505E508B333B4940,POL:PPOLE:C230085,,POWER,LOC_C6230901,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239173,0101000000C8D00E3E88295AC010CEC350613C4940,POL:PPOLE:C224678,,POWER,LOC_C6225556,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/239193,0101000000E404860F59295AC078087477F43B4940,POL:PPOLE:C194001,,POWER,LOC_C6195300,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239199,01010000008CAB2C3243295AC0A0C3772DE43B4940,POL:PPOLE:C193745,,POWER,LOC_C6195059,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/239660,010100000088E3DFB8832A5AC0501D1A9F543A4940,POL:PPOLE:C223183,,POWER,LOC_C6224073,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/241050,01010000002C0F1B2ABB2B5AC0E8996A42E73A4940,POL:CPOLE::13205439,,COMPANY,LOC_C6199012,IPL,,0,SPST_APOLES,10.668000000000001,REGNSK,m,5,,REGNSK04,SASKTEL,2024,,100876,,,,,0000,823720,
STRUCTURE_REG16/245026,0101000000E430B6153D295AC0505ABBD1ED3A4940,POL:PPOLE:C217674,,POWER,LOC_C6218629,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,2002,,,,,,,,,AE
STRUCTURE_REG16/247876,01010000007CFC8CA8FC285AC018BDBF53DE3A4940,POL:PPOLE:C199446,,POWER,LOC_C6200671,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/251285,0101000000E0BA2C9D44295AC058BEE95BFB394940,POL:PPOLE:C217722,,POWER,LOC_C6218676,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/251441,0101000000245B5024C7295AC028CFC9B3543A4940,POL:PPOLE:C212960,,POWER,LOC_C6213964,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/251450,0101000000EC2C8E8B092B5AC00848E3A67F3A4940,POL:PPOLE:C220326,,POWER,LOC_C6221269,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/251460,0101000000406A3BEFE4295AC0E08FF63A473B4940,POL:PPOLE:C223444,,POWER,LOC_C6224336,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/251641,0101000000541771B3382A5AC0286F43A3F33B4940,POL:PPOLE:C222147,,POWER,LOC_C6223049,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/251963,010100000010DA26A05F2A5AC0A0F9AC0A4B3C4940,POL:PPOLE:C203361,,POWER,LOC_C6204520,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/251970,010100000084B36AF6112B5AC098E10BA2543A4940,POL:PPOLE:C223504,,POWER,LOC_C6224393,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/256993,010100000058CAF962EF285AC038A5059A553B4940,POL:PPOLE::7397948,,POWER,LOC_7311254,IPL,,0,,0.0,,m,,,REGNSK01,SASKPOWER,,,,,,,,0010,971428,AE
STRUCTURE_REG16/257033,0101000000F8C9CA8FD5285AC0186CD30D113B4940,POL:PPOLE::7275539,,POWER,LOC_7149676,IPL,,0,,0.0,REGNSK,m,,,REGNSK01,SASKPOWER,2013,,,,,,,,0,AE
STRUCTURE_REG16/257718,0101000000D442A06503295AC0183874DB873A4940,POL:PPOLE:C199577,,POWER,LOC_C6200799,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/257719,0101000000C4F60B8AE7285AC030F88022113B4940,POL:PPOLE:C194916,,POWER,LOC_C6196203,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/257720,010100000068B39674E7285AC040FC1ABB973A4940,POL:PPOLE:C199714,,POWER,LOC_C6200932,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/257723,010100000080B0CABAFC285AC0A0811CF79A3A4940,POL:PPOLE:C199300,,POWER,LOC_C6200527,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/257927,0101000000A488FAC7FC285AC020DFB7243E3B4940,POL:PPOLE:C197344,,POWER,LOC_C6198585,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258677,0101000000203CDFF1FB285AC0F84E3113F43B4940,POL:PPOLE:C186980,,POWER,LOC_C6188565,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258681,01010000006CB30B1502295AC0609D58843B3A4940,POL:PPOLE:C203877,,POWER,LOC_C6205026,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258686,0101000000A844BB05D0285AC010049093AF3B4940,POL:PPOLE:C188523,,POWER,LOC_C6190024,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258697,01010000008416B106EA285AC0403D071A9C3B4940,POL:PPOLE:C187324,,POWER,LOC_C6188889,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258734,01010000000C0ACE09CF285AC0409B9929853B4940,POL:PPOLE:C188561,,POWER,LOC_C6190063,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258747,0101000000E4F0348C07295AC078EAA29F6B3A4940,POL:PPOLE:C199233,,POWER,LOC_C6200464,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258830,010100000044D605AF622B5AC0B87ECC048C3A4940,POL:PPOLE:C213026,,POWER,LOC_C6214030,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258835,01010000008489998C092B5AC018649B267C3A4940,POL:PPOLE:C220325,,POWER,LOC_C6221263,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258843,01010000007C86FDBF86295AC0A8927965903B4940,POL:PPOLE:C220797,,POWER,LOC_C6221739,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258844,0101000000C80972017C2A5AC030EB7F9F023C4940,POL:PPOLE:C203454,,POWER,LOC_C6204608,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258853,0101000000EC9A042D2C2A5AC0B0E2A11DA73B4940,POL:PPOLE:C221127,,POWER,LOC_C6222057,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258878,0101000000707D7D7F732A5AC0885B039DC13A4940,POL:PPOLE:C200719,,POWER,LOC_C6201908,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/258883,010100000080DE497B2B2B5AC0F07A24237C3A4940,POL:PPOLE:C218245,,POWER,LOC_C6219191,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258885,010100000000D6AC5E9E295AC020179DE5DF3B4940,POL:PPOLE:C220482,,POWER,LOC_C6221423,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258893,01010000001084A0ADC7295AC0E80F1B39863A4940,POL:PPOLE:C214662,,POWER,LOC_C6215645,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258894,0101000000FC02EB7F732A5AC038901F78DC3A4940,POL:PPOLE:C200666,,POWER,LOC_C6201858,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258896,01010000006C45791ED0285AC06081ED6F2F3C4940,POL:PPOLE:C193363,,POWER,LOC_C6194699,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258897,0101000000B04A517D732A5AC0F0CD41CD593B4940,POL:PPOLE:C193866,,POWER,LOC_C6195174,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258899,0101000000B451CF48E5295AC0F08B9FC1C43B4940,POL:PPOLE:C223279,,POWER,LOC_C6224168,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258905,0101000000DC4850316B295AC0103A9FA9333B4940,POL:PPOLE:C215935,,POWER,LOC_C6216908,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258906,010100000094786B5951295AC0683191A2333B4940,POL:PPOLE:C215958,,POWER,LOC_C6216931,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,2002,,,,,,,,,AE
STRUCTURE_REG16/258908,0101000000489556B3162A5AC038979689893B4940,POL:PPOLE:C221245,,POWER,LOC_C6222172,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258909,01010000003CDC8464892A5AC008B0BDF3643B4940,POL:PPOLE:C195374,,POWER,LOC_C6196654,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258911,01010000005010015C90295AC0C00DEEF7D93A4940,POL:PPOLE:C229976,,POWER,LOC_C6230795,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258912,010100000000A116FF6E295AC07006F7F1FA3B4940,POL:PPOLE:C194025,,POWER,LOC_C6195328,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258914,0101000000508E4862892A5AC040603B3E783B4940,POL:PPOLE:C195386,,POWER,LOC_C6196670,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258915,0101000000F0021F95B82A5AC06887FCF61F3B4940,POL:PPOLE:C200835,,POWER,LOC_C6202028,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258917,0101000000B83574A9CD295AC028F591A0673B4940,POL:PPOLE:C223677,,POWER,LOC_C6224563,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258927,01010000003C04B31439295AC0483D6065873A4940,POL:PPOLE:C216637,,POWER,LOC_C6217604,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258932,0101000000402EC42C2C2A5AC0984B5624EA3A4940,POL:PPOLE:C220634,,POWER,LOC_C6221576,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258935,01010000008C8AF3C8432A5AC0889BA534803B4940,POL:PPOLE:C221023,,POWER,LOC_C6221958,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/258938,0101000000A8D2D4BA86295AC08859612D503B4940,POL:PPOLE:C230109,,POWER,LOC_C6230926,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258939,01010000000083906BC4295AC0505C30533B3B4940,POL:PPOLE:C230162,,POWER,LOC_C6230976,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258946,0101000000E0797BA0CD295AC0B0A48DA4563A4940,POL:PPOLE:C212964,,POWER,LOC_C6213968,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258964,0101000000C857629BDD285AC0D8FEAF56473C4940,POL:PPOLE:C193175,,POWER,LOC_C6194547,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258965,01010000000C89B5D7E6285AC0003E9968583C4940,POL:PPOLE:C193205,,POWER,LOC_C6194578,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258970,010100000048C04A669E295AC068CCCB9E5A3B4940,POL:PPOLE:C220597,,POWER,LOC_C6221538,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/258971,0101000000C4123EAACD295AC07072F559613B4940,POL:PPOLE:C223679,,POWER,LOC_C6224565,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/260093,010100000090C9D21CD32B5AC0D0C65D66533A4940,POL:PPOLE:C221709,,POWER,LOC_C6222608,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/260517,01010000004830B307AE2B5AC0D804CF2C253B4940,POL:PPOLE:C196002,,POWER,LOC_C6197288,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/260523,01010000005C12BA8D9E2B5AC060E43782DD3A4940,POL:PPOLE:C196239,,POWER,LOC_C6197511,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/260540,010100000010D27083E72B5AC068E8BBA26E3A4940,POL:PPOLE:C219028,,POWER,LOC_C6219985,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/260553,0101000000A4D5E6B8A02B5AC0B850E0A76E3A4940,POL:PPOLE:C218919,,POWER,LOC_C6219873,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/261415,0101000000885A07F8CF285AC050FDC0183B3B4940,POL:PPOLE:C195122,,POWER,LOC_C6196415,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/261488,010100000018908534DF295AC080EA52A2F33B4940,POL:PPOLE:C222382,,POWER,LOC_C6223283,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
