id,path,in_structure,out_structure,name,specification,type_name,inventory_status_code,work_order_name,st_std_desc,measured_length,st_ownr_co_nm,st_eas_rmks,st_co_id,st_rmks,st_vntge_yr,sap_pm_order,create_user,created_at,update_user,updated_at
oh_route/129876,010200000004000000646D481317F35AC0E8B48E473C2549404C2B103317F35AC06820D59E3C2549409048844117F35AC0D8B0ABD83E2549408484A62717F35AC0785829233F254940,pole/54212,pole/54161,OSP:MESS::8088778,MESSENGER,MESSENGER,IPL,,Aerial Copper,9.91916492,SASKTEL,,SWCRSK02,,2014,0,,,,
oh_route/225441,010200000002000000E017511F30F25AC0E0C35825DF254940AC1F771E30F25AC040836C17E2254940,pole/54273,pole/52511,OSP:MESS:C646452,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/797649,010200000002000000C0DA4B2C06F25AC0B88CE514DF2549408CF8E07808F25AC0689C8615DF254940,pole/53887,pole/52987,OSP:MESS:C646429,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/702256,010200000002000000A02DE49AEDF25AC05815A430A7254940840E77B1EDF25AC028300728AA254940,pole/53829,pole/53092,OSP:MESS:C644682,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/469477,01020000000200000088987FE582F25AC088F2CFF08C244940BC6411FA81F25AC090F0E6AB8F244940,pole/53658,pole/53248,OSP:MESS:C649764,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/440105,01020000000200000090F3471605F25AC060C19309C42549407897251605F25AC078949003C7254940,pole/52873,pole/52822,OSP:MESS::8081821,MESSENGER,MESSENGER,IPL,,Aerial Copper,10.10485437,SASKTEL,,SWCRSK02,,2014,0,,,,
oh_route/83151,010200000004000000B89DB0D666F35AC068A4FC16F0254940E85C89F466F35AC05055D8E1EF254940345314F466F35AC070E46B50ED25494074267ED666F35AC0E8621B44ED254940,pole/54405,pole/53559,OSP:MESS:C667874,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/573280,0102000000020000008C449A3E1CE45AC0E882CF83392E49407878823C1CE45AC0D0450988362E4940,pole/53109,pole/52621,OSP:MESS:C709533,MESSENGER,MESSENGER,IPL,,Poles,0.0,SASKTEL,,WLDCSK02,,,,,,CHENR1,2022-01-27T05:32:46
oh_route/125890,01020000000400000028DF45F55CF35AC098393C7506234940C09D0B235DF35AC0E0FAB64E0623494058102F275FF35AC0B8434450062349402C5671365FF35AC0E0AB147706234940,pole/53945,pole/53693,OSP:MESS::10668359,MESSENGER,MESSENGER,IPL,,Aerial Copper,9.4,SASKTEL,,SWCRSK02,,2014,974757,,,RAVAG1,2025-05-05T04:11:19
oh_route/793989,010200000002000000B4D1FEDC97F15AC0F08D3DC2C3244940A4B643DF97F15AC058ED91D5C6244940,pole/52281,pole/52949,OSP:MESS:C637188,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/119220,010200000003000000D40DC07819F25AC0B05A08FB41264940783A6B7819F25AC018A419F842264940F047983C1AF25AC008F5EBC344264940,pole/53843,pole/52704,OSP:MESS:C647551,MESSENGER,MESSENGER,IPL,,Aerial Copper,9.200000000000001,SASKTEL,,SWCRSK02,,,,,,,
oh_route/432446,010200000002000000383C35ABBFF25AC0F827C036B62449403C7F4745BDF25AC0E818F354B6244940,pole/52850,pole/54270,OSP:MESS::8092292,MESSENGER,MESSENGER,IPL,,Aerial Copper,10.44027983,SASKTEL,,SWCRSK02,,2014,0,,,RAVAG1,2024-10-08T22:27:39
oh_route/275439,0102000000020000005483B9A859F35AC0201A84F640254940B07DF69359F35AC0D01652E33D254940,pole/52911,pole/53315,OSP:MESS:C640735,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,SZOSG1,2017-11-14T18:03:31
oh_route/263909,01020000000200000060DFD1A342F15AC07865E889BB254940D47AEF0A45F15AC0B83E1488BB254940,pole/54012,pole/54174,OSP:MESS::8130724,MESSENGER,MESSENGER,IPL,,Aerial Fiber,9.4,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-11-06T22:52:21
oh_route/219684,010200000002000000340369BA8FF25AC030D19780CD244940001DA8B18FF25AC08047A0A3D0244940,mywcom_route_junction/28040,pole/53304,OSP:MESS::8092304,MESSENGER,MESSENGER,IPL,,Aerial Copper,10.65034982,SASKTEL,,SWCRSK02,,,0,,,RAVAG1,2024-12-02T22:04:54
oh_route/761,010200000003000000381B102647F35AC0E0F2E84B112649401046764F45F35AC0889CD1380F264940B821DA4F45F35AC0807A18390F264940,pole/53534,building/66967,OSP:MESS:C709245,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WIESJ3,2017-06-01T10:22:30
oh_route/587015,010200000003000000BCEFC82083F35AC080268791D6244940807AD03F83F35AC070C1AECDD6244940785E6E5383F35AC080BD77ABD9244940,pole/52319,pole/54090,OSP:MESS::8091021,MESSENGER,MESSENGER,IPL,,Aerial Copper,10.69292668,SASKTEL,,SWCRSK02,,2014,0,,,ENAGV1,2024-11-19T03:23:47
oh_route/64166,01020000000200000064FFD9E2BCF25AC038BD2FF4E92249403CEC99E6BCF25AC0C8A418BDE6224940,pole/52937,pole/52869,OSP:MESS:C654243,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/299476,0102000000020000000447A02CC2F15AC0D0FAE919E42449403447BBA9BFF15AC068FFAF19E4244940,pole/52353,pole/52465,OSP:MESS::8088775,MESSENGER,MESSENGER,IPL,,Aerial Copper,10.92440763,SASKTEL,,SWCRSK02,,2014,0,,,,
oh_route/841182,010200000002000000B4D1FEDC97F15AC0F08D3DC2C324494044C5835695F15AC048494DCAC3244940,pole/52281,pole/53228,OSP:MESS:C660460,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/496907,010200000004000000C0B90C5369F35AC0383AB36C4C244940A40B676D69F35AC0E8D89F034C244940289ED35C69F35AC03025688C49244940B06C223D69F35AC0F0C8993F49244940,pole/54076,pole/54507,OSP:MESS:C653777,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/677600,010200000004000000608C1523D5F25AC0006360D1F82249406891879AD5F25AC040D21918F922494060A7DE6ED7F25AC0E072B2FDF9224940E8EA3D7ED7F25AC068969108FA224940,pole/53577,building/66677,OSP:MESS::11096900,MESSENGER,MESSENGER,IPL,,Aerial Fiber,20.0,SASKTEL,,SWCRSK02,,2017,801515,CHERM2,2017-03-01T16:10:13,RAVAG1,2025-02-07T00:41:07
oh_route/267913,010200000004000000F047983C1AF25AC008F5EBC3442649407CE8C15E1AF25AC0C0E156C5442649404C08C9741BF25AC00832054F4726494098194F671BF25AC0D05DF47D47264940,pole/52704,pole/54198,OSP:MESS::8157580,MESSENGER,MESSENGER,IPL,,Aerial Fiber,10.8,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-11-02T07:10:12
oh_route/69081,010200000002000000002710B3EDF15AC0B899D6B5DC244940B839F57EECF15AC060D9939ADF244940,pole/53795,pole/54318,OSP:MESS:C638914,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/681759,010200000002000000E8D7A35E3AF35AC048D9F95662264940603F6F5039F35AC07096EA5365264940,pole/53995,pole/53732,OSP:MESS::8079817,MESSENGER,MESSENGER,IPL,,Aerial Copper,11.13450612,SASKTEL,,SWCRSK02,,2014,0,,,,
oh_route/232209,010200000002000000C84A9BC318F35AC0685F18D4AA224940A48F17D71AF35AC008B98CE7A8224940,pole/52767,pole/53661,OSP:MESS::8123658,MESSENGER,MESSENGER,IPL,,Aerial Fiber,13.6,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-11-01T07:09:08
oh_route/866844,010200000004000000C8BB20ABA6F25AC078CF6EB805234940F4F9E807A7F25AC08089AC9305234940905A880BA9F25AC0C8C3BF9805234940704A5430A9F25AC0580F1ABF05234940,pole/53348,pole/53451,OSP:MESS:C660742,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/844418,010200000002000000D445817343F35AC04094DE8D3E254940681C618643F35AC0405C58F541254940,pole/54239,pole/54210,OSP:MESS:C644866,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/480808,010200000002000000A4A2B6AF11F35AC0503E2D41712449405CC1892A14F35AC088DAD68672244940,pole/52471,building/68320,OSP:MESS:C651050,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WILLJ2,2018-07-24T11:42:10
oh_route/5648,0102000000020000005CCAEE3958F35AC0C0BE1C310B254940746AC45258F35AC07001D39C0E254940,pole/53343,pole/52541,OSP:MESS:C645007,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/98521,010200000002000000943B9BA4E5F25AC0B099B7157B2449404860A08FE5F25AC028E062A877244940,pole/53582,pole/53538,OSP:MESS::8091658,MESSENGER,MESSENGER,IPL,,Aerial Copper,11.64000032,SASKTEL,,SWCRSK02,,2014,0,,,RAVAG1,2024-10-08T22:27:41
oh_route/268689,0102000000020000008C10370A3DF35AC0D8CF423F29244940B84B31F33CF35AC0F87504D025244940,pole/52232,pole/54227,OSP:MESS:C652738,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/210835,010200000002000000705C606B63F25AC060C882E07625494060911A6B63F25AC0D8EC9E6273254940,pole/53084,pole/53751,OSP:MESS:C644593,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/152961,0102000000020000007CA4ED37D1F25AC008EFA36EB5244940208C3F54D1F25AC020E7FDECB8244940,pole/53044,pole/52808,OSP:MESS:C646404,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/768023,01020000000200000044C1DF7102F25AC0E0BBD04012254940109354CCFFF15AC050C4655913254940,pole/53313,pole/53499,OSP:MESS:C645151,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/205712,010200000004000000A0BA79DD14F45AC0E0419F745424494028B672C414F45AC0506D8F9C54244940844D165712F45AC0685A24B854244940B4B47D3C12F45AC02016079054244940,pole/53601,pole/53150,OSP:MESS::8169424,MESSENGER,MESSENGER,IPL,,Aerial Fiber,12.700000000000001,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-11-02T05:05:00
oh_route/723600,010200000002000000ACB12A46E6F45AC068786F568E24494058F64005E9F45AC0F8DA7B448E244940,pole/53814,pole/54015,OSP:MESS:C667773,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-13T16:15:06
oh_route/55445,010200000002000000C0F16A23D8F15AC0C0E228C704254940D08C00FFD8F15AC060EB4A1F08254940,pole/53806,pole/52898,OSP:MESS:C637051,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/421277,010200000002000000A46A2236AFF25AC0F02C045084254940805EBA74ACF25AC0107EA05184254940,pole/53481,pole/54396,OSP:MESS:C646279,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/307309,010200000002000000ECC6C796A1F25AC0D800C3647D2649401412E62CA2F25AC0903457F179264940,pole/53716,building/66880,OSP:MESS:C709941,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/181580,010200000002000000FCDFB5A493F15AC0584FA47047254940945ABC4695F15AC04070F24E4A254940,pole/52899,pole/52721,OSP:MESS:C636596,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/502602,010200000002000000B85B75F742F25AC010D364B7F02449406037B33040F25AC0E86C39B8F0244940,pole/53445,pole/54247,OSP:MESS:C645674,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/697572,010200000002000000AC621763E5F15AC0C87583701E254940D43CF1E3E2F15AC08030490220254940,pole/54010,pole/54172,OSP:MESS:C636954,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/767770,010200000002000000D8EA0C68D6F25AC088461B0D81254940E011B681D6F25AC00030D19F84254940,pole/53864,pole/53996,OSP:MESS:C654471,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/252341,0102000000020000005CC05BB83DF35AC050872406432449402C99EE6B40F35AC0F05C37F643244940,pole/52243,building/66153,OSP:MESS:C652931,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,THUND1,2019-10-11T01:40:53
oh_route/216822,010200000002000000045FB95AFEF25AC0D0C5428EDC2449409C8B6BEEFBF25AC0D8B8F85ADE244940,pole/52424,building/68821,OSP:MESS::11098852,MESSENGER,MESSENGER,IPL,,Aerial Fiber,15.0,SASKTEL,,SWCRSK02,,2017,801507,CHERM2,2017-03-02T14:32:59,RAVAG1,2025-02-06T23:14:11
oh_route/292725,010200000002000000A8A4A641D7F15AC04011245901254940C0F16A23D8F15AC0C0E228C704254940,pole/54314,pole/53806,OSP:MESS:C637050,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/625085,0102000000020000008084DACFBFF15AC0381D68751A254940AC4F75D2BFF15AC000DBAF121E254940,pole/54028,pole/52283,OSP:MESS:C638849,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/676835,01020000000200000010DAE73B7CF35AC0005E407EE22249407474088E7EF35AC0F03F5A52E4224940,pole/53705,pole/53065,OSP:MESS:C647914,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/284843,010200000002000000283F1894E3F25AC0A04EAD1C2C244940342FA27BE3F25AC008C4BA7728244940,pole/53024,pole/54488,OSP:MESS:C650058,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/634209,01020000000200000040195ED444F35AC0781A7C431C264940641134AD47F35AC068C276371C264940,pole/52763,pole/53357,OSP:MESS:C667733,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WIESJ3,2017-06-01T11:00:35
oh_route/804670,010200000002000000B8E7496462F15AC06880D5750E25494004171B885FF15AC078F3D5740E254940,pole/54267,pole/53683,OSP:MESS::8088773,MESSENGER,MESSENGER,IPL,,Aerial Copper,12.44133444,SASKTEL,,SWCRSK02,,2014,0,,,HUNTG1,2021-09-28T08:42:56
oh_route/805348,010200000002000000040C5D4C5DF35AC0C8335EE3C8254940FCE585345DF35AC040592030C5254940,pole/53581,pole/54142,OSP:MESS:C644789,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/236813,0102000000020000002CFADF5110F35AC08863F81D3D244940E4F5B59B11F35AC088D833CD39244940,pole/52867,building/68739,OSP:MESS:C650943,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WILLJ2,2018-07-24T10:02:02
oh_route/523301,01020000000200000044463C1631F25AC078AE972F7A26494048F8708C2EF25AC0407392F77B264940,pole/54053,pole/52667,OSP:MESS:C666146,MESSENGER,MESSENGER,IPL,,Aerial Copper,13.700000000000001,SASKTEL,,SWCRSK02,,,,,,,
oh_route/234188,010200000002000000D0D9209805F45AC0C850FA217A24494000C04B8505F45AC01061AD5B76244940,pole/54439,pole/54229,OSP:MESS:C652624,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/46176,0102000000020000000C68BE8A79F25AC050ED8887D324494070E1E99079F25AC0E062EAC0CF244940,pole/52718,pole/52890,OSP:MESS::8148937,MESSENGER,MESSENGER,IPL,,Aerial Fiber,12.5,SASKTEL,,SWCRSK02,,,0,,,,
oh_route/453512,01020000000200000004BAAC7819F25AC02887F7382D264940849A67731CF25AC010A5132F2D264940,pole/53437,pole/52437,OSP:MESS:C647521,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/128039,0102000000020000008CD924025FF25AC008EA9AB794254940301228025FF25AC0D0A9877C98254940,pole/54354,pole/53555,OSP:MESS:C646353,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/137939,0102000000020000009C28AECF41F15AC0F025EAF8F4224940A4B35ECF41F15AC0C80F9D24F1224940,pole/53782,pole/53332,OSP:MESS:C666397,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/760622,010200000002000000B0C8072186F15AC0A0CC9B6AFD2249405CCBD01D89F15AC088A34F71FD224940,pole/54080,pole/52819,OSP:MESS:C666242,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WILLJ2,2017-10-17T13:15:08
oh_route/808298,010200000002000000C4660F0011F35AC07092796057244940C436E8CC0FF35AC068BE26E55A244940,pole/52275,building/68665,OSP:MESS:C651009,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WILLJ2,2018-08-01T10:24:56
oh_route/687917,0102000000040000007C948FDF66F35AC0A0C2E9482126494000E1FBFC66F35AC0A8CBC9FB202649406CD0DDFC66F35AC0D896BBB51D2649405867FBDE66F35AC0D06A22821D264940,pole/52680,pole/53103,OSP:MESS::8163158,MESSENGER,MESSENGER,IPL,,Aerial Fiber,11.3,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-11-13T06:56:25
oh_route/306495,0102000000020000007CC6F29F8FF25AC0882FC7235F254940BCE5DF9E8FF25AC0803F7A325B254940,pole/52443,pole/54259,OSP:MESS:C644562,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/840361,010200000002000000E0BEECD606F25AC0D0BE2780A9254940C830111605F25AC058D1D2C1AC254940,pole/54033,pole/52375,OSP:MESS:C646381,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/817909,0102000000020000009C0D9BF6E4F25AC0C0465B2D612449403CBC3C0AE8F25AC0E82A8BCC60244940,pole/53862,mywcom_route_junction/27107,OSP:MESS::16020415,MESSENGER,MESSENGER,IPL,SWCR112232,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,ROOKP2,2023-03-01T15:01:13,PITTM1,2025-11-03T06:28:03
oh_route/347947,010200000003000000DC1EDF39AFF25AC0084BB78A1D264940BC31E039AFF25AC0D883CF971D2649402096113AAFF25AC0D83B578C21264940,pole/53358,pole/52470,OSP:MESS::12343336,MESSENGER,MESSENGER,IPL,,Aerial Fiber,0.0,SASKTEL,,SWCRSK02,,,,WILLJ2,2018-12-07T14:15:07,HUNTG1,2022-12-21T15:42:10
oh_route/740241,0102000000020000005025F8163EF45AC030D9BA3934244940A0F05D733CF45AC0602286A637244940,pole/53139,building/68086,OSP:MESS:C662420,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-09T10:52:29
oh_route/592056,01020000000200000024D60FD547F35AC0E8E516DE982549406CFC77E74AF35AC010D385C599254940,pole/54466,building/68573,OSP:MESS:C705396,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,MACHS1,2019-08-08T01:32:26
oh_route/466444,01020000000200000074A00C5D02F25AC0C03ED4FFF724494070710270FFF15AC0980A4E70F6244940,pole/54008,pole/54100,OSP:MESS:C645159,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/40286,0102000000020000001861A30F2AF55AC060D500E2842449403892032A27F55AC028C9743483244940,pole/53058,building/66134,OSP:MESS::15998695,MESSENGER,MESSENGER,IPL,SWCR112098,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,ROOKP2,2023-02-21T12:42:15,ENAGV1,2025-09-16T03:24:44
oh_route/727734,010200000002000000D4D832D479F25AC0F8F5CB1347264940D80E5AD07AF25AC0F0DD296149264940,pole/53049,pole/53231,OSP:MESS:C648342,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,HUNTG1,2021-03-15T16:15:31
oh_route/345938,010200000002000000BCBE1F7C3DF35AC080665C1A3A244940B48A4C603DF35AC0E8996DFA35244940,pole/52366,pole/53576,OSP:MESS:C652732,MESSENGER,MESSENGER,IPL,,Aerial Copper,14.0,SASKTEL,,SWCRSK02,,,,,,GROCB1,2022-04-06T15:40:18
oh_route/364845,010200000002000000A8745CFF01F25AC0D855EE6397244940083EFD0202F25AC08096AF849B244940,pole/52768,pole/53209,OSP:MESS:C651236,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,SAKAM1,2025-09-24T23:37:18
oh_route/749665,0102000000020000006CE022B8D0F25AC00867D157AA2449407CF619D3D0F25AC060087B78AE244940,pole/52871,pole/52566,OSP:MESS:C647288,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/433041,01020000000200000088225F9A26F35AC0884D8A1A422449401C90867E26F35AC0886CDFF73D244940,pole/53277,pole/52515,OSP:MESS:C651668,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WILLJ2,2018-07-23T13:14:10
oh_route/9684,010200000005000000604C527DCDF25AC0E01E2A7E2D244940D4FD6D93CDF25AC058B55D3B2D244940A046D081CDF25AC0C00B2E9F2A244940A4FA7778CDF25AC0F8FF79A029244940ECA3AD59CDF25AC06066236D29244940,pole/53525,pole/53166,OSP:MESS:C649033,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,HUNTG1,2022-06-24T08:44:45
oh_route/210263,0102000000020000004800871BB3F35AC05828C68A3E25494044579036B3F35AC030803BE642254940,pole/53083,pole/53039,OSP:MESS:C639896,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/815744,010200000002000000B8CE81439AF45AC0C0E9B6E183244940F896B06B98F45AC0086D977580244940,pole/52779,building/67825,OSP:MESS:C662481,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/360729,010200000002000000AC7B65BDDCF45AC0C01539798E244940840D6F06DAF45AC07849D42C8C244940,pole/54510,building/68786,OSP:MESS:C668864,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,THARS1,2025-09-17T09:38:05
oh_route/354421,010200000002000000FC823A6B6BF35AC0D82DE3C29B24494030DE75876BF35AC068B297F19F244940,pole/54432,pole/53597,OSP:MESS::8091347,MESSENGER,MESSENGER,IPL,,Aerial Copper,14.20716352,SASKTEL,,SWCRSK02,,2014,0,,,RAVAG1,2024-10-08T22:28:02
oh_route/612923,010200000002000000987FC15C95F35AC088F77E3842244940DC39ED5992F35AC078E0C18E40244940,pole/53454,building/66143,OSP:MESS::8456467,MESSENGER,MESSENGER,IPL,,Aerial Fiber,0.0,SASKTEL,,SWCRSK02,,2014,974735,,,LODAN1,2025-04-24T03:42:37
oh_route/562701,0102000000020000004460A7B626F35AC0184A044F4624494088225F9A26F35AC0884D8A1A42244940,pole/53621,pole/53277,OSP:MESS:C651667,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WILLJ2,2018-07-23T13:14:10
oh_route/861290,01020000000200000084E9FC8D76F25AC0D862D7938C254940E0B6258E76F25AC0100C67BE90254940,pole/54346,pole/53460,OSP:MESS:C646295,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/369180,01020000000200000084FEE36613F35AC01884A2AEB22449400C39CC8313F35AC02868EEE9B6244940,mywcom_route_junction/27944,pole/53302,OSP:MESS::9421945,MESSENGER,MESSENGER,IPL,,Aerial Fiber,14.3743704,SASKTEL,,SWCRSK02,,2015,974757,,,BINGA1,2023-02-27T23:19:09
oh_route/259451,010200000002000000883A54022BF35AC09870AC81E924494054A153202BF35AC0A83759C6ED244940,pole/53129,pole/53627,OSP:MESS::8088782,MESSENGER,MESSENGER,IPL,,Aerial Copper,14.49933761,SASKTEL,,SWCRSK02,,2014,0,,,,
oh_route/283873,0102000000020000008481A9C427F35AC08860989032244940CCA18E8C2AF35AC0A0DAC71430244940,mywcom_route_junction/27617,building/66748,OSP:MESS:C651632,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/34495,010200000002000000A09712C813F35AC02019B2F4C02449406015F0E413F35AC0F0C2153EC5244940,pole/53032,pole/52848,OSP:MESS:C641635,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,THUND1,2019-08-27T23:56:12
oh_route/684659,010200000002000000A86A5EE283F35AC018F6FD06F3244940247735FF83F35AC0482A3F55F7244940,pole/53914,pole/54388,OSP:MESS::8091019,MESSENGER,MESSENGER,IPL,,Aerial Copper,14.62571444,SASKTEL,,SWCRSK02,,2014,0,,,RAVAG1,2024-11-18T22:45:09
oh_route/632554,0102000000020000008855D276CBF15AC0304B48CC752449402452F385CBF15AC0D8C4CC227A244940,pole/53400,pole/53340,OSP:MESS:C658334,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/529008,0102000000020000000C47FC2FFCF25AC020DA3A178A244940EC5A654DFCF25AC0081D76778E244940,pole/54269,pole/53710,OSP:MESS::8091657,MESSENGER,MESSENGER,IPL,,Aerial Copper,14.8641391,SASKTEL,,SWCRSK02,,2014,0,,,RAVAG1,2024-10-08T22:28:07
oh_route/229975,010200000002000000984E6CB71DF35AC09075D5FCAB234940844182AA1DF35AC0B84E3A36A7234940,pole/54163,pole/53351,OSP:MESS:C643419,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/551747,010200000002000000C83E76B41DF35AC048D926D829234940ECA1562E1AF35AC01064A44E28234940,pole/52910,building/66218,OSP:MESS:C655097,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
